id	modified	bibliographicCitation	references	institutionCode	collectionCode	basisOfRecord	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	occurrenceStatus	preparations	associatedOccurrences	associatedReferences	otherCatalogNumbers	occurrenceRemarks	organismID	materialSampleID	eventID	fieldNumber	eventDate	eventTime	year	month	verbatimEventDate	samplingProtocol	sampleSizeValue	sampleSizeUnit	waterBody	country	stateProvince	county	locality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	footprintWKT	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationRemarks	scientificNameID	taxonConceptID	scientificName	kingdom	phylum	class	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	vernacularName
407	2019-01-02T15:18:56			SharkBase	SharkBase	HumanObservation	407					1	individuals			present										2015-05-31 23:05:00															-27.5319	32.7082	100	0.0009	POINT (32.70816 -27.53189)							urn:lsid:marinespecies.org:taxname:105769		Rhinobatos	Animalia	Chordata		Rhinobatidae	Rhinobatos				genus		
409	2019-01-02T15:18:56			SharkBase	SharkBase	HumanObservation	409					1	individuals			present										2015-05-15 23:05:00															18.3377	-78.3509	100	0.0009	POINT (-78.35085 18.33773)							urn:lsid:marinespecies.org:taxname:278243		Aetobatus ocellatus	Animalia	Chordata		Myliobatidae	Aetobatus						
410	2019-01-02T15:18:56			SharkBase	SharkBase	HumanObservation	410					1	individuals			present										2015-05-15 23:05:00															34.2777	-76.6448	100	0.0009	POINT (-76.64475 34.27772)							urn:lsid:marinespecies.org:taxname:105843		Carcharias taurus	Animalia	Chordata		Odontaspididae	Carcharias				Species		
413	2019-01-02T15:18:56			SharkBase	SharkBase	HumanObservation	413					1	individuals			present										2015-05-08 23:05:00															25.4906	56.3604	100	0.0009	POINT (56.36039 25.49060)							urn:lsid:marinespecies.org:taxname:105795		Carcharhinus melanopterus	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
414	2019-01-02T15:18:56			SharkBase	SharkBase	HumanObservation	414					1	individuals			present										2012-04-08 23:04:00															-27.521	32.6903	100	0.0009	POINT (32.69030 -27.52100)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
415	2019-01-02T15:18:56			SharkBase	SharkBase	HumanObservation	415					1	individuals			present										2012-04-10 23:04:00															-27.521	32.6903	100	0.0009	POINT (32.69030 -27.52100)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
416	2019-01-02T15:18:57			SharkBase	SharkBase	HumanObservation	416					1	individuals			present										2012-07-15 23:07:00															-27.521	32.6903	100	0.0009	POINT (32.69030 -27.52100)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
417	2019-01-02T15:18:57			SharkBase	SharkBase	HumanObservation	417					1	individuals			present										2012-07-24 23:07:00															-27.521	32.6903	100	0.0009	POINT (32.69030 -27.52100)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
418	2019-01-02T15:18:57			SharkBase	SharkBase	HumanObservation	418					1	individuals			present										2012-08-12 23:08:00															-27.521	32.6903	100	0.0009	POINT (32.69030 -27.52100)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
419	2019-01-02T15:18:57			SharkBase	SharkBase	HumanObservation	419					1	individuals			present										2012-08-24 23:08:00															-27.5197	32.6868	100	0.0009	POINT (32.68680 -27.51970)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
420	2019-01-02T15:18:57			SharkBase	SharkBase	HumanObservation	420					1	individuals			present										2012-11-16 00:11:00															-27.5259	32.6854	100	0.0009	POINT (32.68540 -27.52590)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
421	2019-01-02T15:18:57			SharkBase	SharkBase	HumanObservation	421					1	individuals			present										2012-11-19 00:11:00															-27.5197	32.6868	100	0.0009	POINT (32.68680 -27.51970)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
422	2019-01-02T15:18:57			SharkBase	SharkBase	HumanObservation	422					1	individuals			present										2012-12-17 00:12:00															-27.5204	32.6901	100	0.0009	POINT (32.69008 -27.52040)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
426	2019-01-02T15:18:58			SharkBase	SharkBase	HumanObservation	426					1	individuals			present										2013-03-03 00:03:00															-27.5204	32.6901	100	0.0009	POINT (32.69008 -27.52040)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
423	2019-01-02T15:18:57			SharkBase	SharkBase	HumanObservation	423					1	individuals			present										2013-01-22 00:01:00															-27.528	32.685	100	0.0009	POINT (32.68500 -27.52800)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
424	2019-01-02T15:18:57			SharkBase	SharkBase	HumanObservation	424					1	individuals			present										2013-01-24 00:01:00															-27.5182	32.6879	100	0.0009	POINT (32.68788 -27.51820)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
425	2019-01-02T15:18:57			SharkBase	SharkBase	HumanObservation	425					1	individuals			present										2013-01-24 00:01:00															-27.5182	32.6879	100	0.0009	POINT (32.68788 -27.51820)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
428	2019-01-02T15:18:58			SharkBase	SharkBase	HumanObservation	428					1	individuals			present										2015-06-05 23:06:00															26.9394	-80.0684	100	0.0009	POINT (-80.06844 26.93939)							urn:lsid:marinespecies.org:taxname:105838		Carcharodon carcharias	Animalia	Chordata		Lamnidae	Carcharodon				Species		
761	2019-01-02T15:19:29			SharkBase	SharkBase	HumanObservation	761					1	individuals			present										2013-02-04 00:02:00															-27.5226	32.6854	100	0.0009	POINT (32.68540 -27.52260)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
762	2019-01-02T15:19:29			SharkBase	SharkBase	HumanObservation	762					1	individuals			present										2013-01-30 00:01:00															-27.5259	32.6854	100	0.0009	POINT (32.68540 -27.52590)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
763	2019-01-02T15:19:29			SharkBase	SharkBase	HumanObservation	763					1	individuals			present										2013-01-22 00:01:00															-27.528	32.685	100	0.0009	POINT (32.68500 -27.52800)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
764	2019-01-02T15:19:30			SharkBase	SharkBase	HumanObservation	764					1	individuals			present										2013-01-21 00:01:00															-27.5224	32.6894	100	0.0009	POINT (32.68940 -27.52240)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
765	2019-01-02T15:19:30			SharkBase	SharkBase	HumanObservation	765					1	individuals			present										2013-01-18 00:01:00															-27.521	32.6903	100	0.0009	POINT (32.69030 -27.52100)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
766	2019-01-02T15:19:30			SharkBase	SharkBase	HumanObservation	766					1	individuals			present										2013-01-18 00:01:00															-27.489	32.6895	100	0.0009	POINT (32.68950 -27.48900)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
768	2019-01-02T15:19:30			SharkBase	SharkBase	HumanObservation	768					1	individuals			present										2013-01-17 00:01:00															-27.4519	32.7121	100	0.0009	POINT (32.71210 -27.45192)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
77	2019-01-02T15:19:30			SharkBase	SharkBase	HumanObservation	77					1	individuals			present										2015-04-05 00:04:00															-9.56765	147.24899	100	0.0009	POINT (147.24949 -9.56765)							urn:lsid:marinespecies.org:taxname:105795		Carcharhinus melanopterus	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
78	2019-01-02T15:19:30			SharkBase	SharkBase	HumanObservation	78					1	individuals			present										2015-04-01 00:04:00									Australia	New South Wales					-33.7997	151.297	100	0.0009	POINT (151.29652 -33.79966)							urn:lsid:marinespecies.org:taxname:105796		Carcharhinus obscurus	Animalia	Chordata		Carcharhinidae	Carcharhinus				species		
786	2019-01-02T15:19:30			SharkBase	SharkBase	HumanObservation	786					1	individuals			present										2012-12-26 00:12:00															-27.521	32.6903	100	0.0009	POINT (32.69030 -27.52100)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
780	2019-01-02T15:19:30			SharkBase	SharkBase	HumanObservation	780					1	individuals			present										2014-05-02 23:05:00															-1.1424	73.5361	100	0.0009	POINT (73.53610 -1.14240)							urn:lsid:marinespecies.org:taxname:220030		Nebrius ferrugineus	Animalia	Chordata		Ginglymostomatidae	Nebrius				species		
781	2019-01-02T15:19:30			SharkBase	SharkBase	HumanObservation	781					1	individuals			present										2010-09-12 23:09:00															25.1941	35.0826	100	0.0009	POINT (35.08265 25.19411)							urn:lsid:marinespecies.org:taxname:105794		Carcharhinus longimanus	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
782	2019-01-02T15:19:30			SharkBase	SharkBase	HumanObservation	782					1	individuals			present										2014-05-05 23:05:00															1.88941	73.613	100	0.0009	POINT (73.61301 1.88941)							urn:lsid:marinespecies.org:taxname:105795		Carcharhinus melanopterus	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
787	2019-01-02T15:19:30			SharkBase	SharkBase	HumanObservation	787					1	individuals			present										2012-12-20 00:12:00															-27.521	32.6903	100	0.0009	POINT (32.69030 -27.52100)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
788	2019-01-02T15:19:31			SharkBase	SharkBase	HumanObservation	788					1	individuals			present										2012-12-17 00:12:00															-27.5204	32.6901	100	0.0009	POINT (32.69008 -27.52040)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
789	2019-01-02T15:19:31			SharkBase	SharkBase	HumanObservation	789					1	individuals			present										2012-12-10 00:12:00															-27.5259	32.6854	100	0.0009	POINT (32.68540 -27.52590)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
79	2019-01-02T15:19:31			SharkBase	SharkBase	HumanObservation	79					1	individuals			present										2015-04-05 23:04:00									Thailand						15.87	100.993	100	0.0009	POINT (100.99254 15.87003)							urn:lsid:marinespecies.org:taxname:105847		Rhincodon typus	Animalia	Chordata		Rhincodontidae	Rhincodon				Species	Smith, 1828	Whale Shark
790	2019-01-02T15:19:31			SharkBase	SharkBase	HumanObservation	790					1	individuals			present										2012-11-28 00:11:00															-27.489	32.6895	100	0.0009	POINT (32.68950 -27.48900)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
791	2019-01-02T15:19:31			SharkBase	SharkBase	HumanObservation	791					1	individuals			present										2012-11-20 00:11:00															-27.521	32.6903	100	0.0009	POINT (32.69030 -27.52100)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
792	2019-01-02T15:19:31			SharkBase	SharkBase	HumanObservation	792					1	individuals			present										2012-11-19 00:11:00															-27.5197	32.6868	100	0.0009	POINT (32.68680 -27.51970)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
793	2019-01-02T15:19:31			SharkBase	SharkBase	HumanObservation	793					1	individuals			present										2012-11-17 00:11:00															-27.5182	32.6879	100	0.0009	POINT (32.68788 -27.51820)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
794	2019-01-02T15:19:31			SharkBase	SharkBase	HumanObservation	794					1	individuals			present										2012-10-14 00:10:00															-27.5204	32.6901	100	0.0009	POINT (32.69008 -27.52040)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
795	2019-01-02T15:19:31			SharkBase	SharkBase	HumanObservation	795					1	individuals			present										2012-11-13 00:11:00															-27.5182	32.6879	100	0.0009	POINT (32.68788 -27.51820)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
429	2019-01-02T15:18:58			SharkBase	SharkBase	HumanObservation	429					1	individuals			present										2013-02-14 00:02:00															-27.5226	32.6865	100	0.0009	POINT (32.68645 -27.52260)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
43	2019-01-02T15:18:58			SharkBase	SharkBase	HumanObservation	43					1	individuals			present										2015-02-03 00:02:00															-8.35526	116.03	100	0.0009	POINT (116.02963 -8.35526)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
430	2019-01-02T15:18:58			SharkBase	SharkBase	HumanObservation	430					1	individuals			present										2015-03-12 00:03:00															-27.5204	32.6901	100	0.0009	POINT (32.69008 -27.52040)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
431	2019-01-02T15:18:58			SharkBase	SharkBase	HumanObservation	431					1	individuals			present										2013-03-18 00:03:00															-27.5197	32.6868	100	0.0009	POINT (32.68680 -27.51970)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
432	2019-01-02T15:18:58			SharkBase	SharkBase	HumanObservation	432					1	individuals			present										2013-07-23 23:07:00															-27.4519	32.7121	100	0.0009	POINT (32.71210 -27.45192)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
433	2019-01-02T15:18:58			SharkBase	SharkBase	HumanObservation	433					1	individuals			present										2015-05-27 23:05:00															34.2777	-76.6448	100	0.0009	POINT (-76.64475 34.27772)							urn:lsid:marinespecies.org:taxname:105843		Carcharias taurus	Animalia	Chordata		Odontaspididae	Carcharias				Species		
434	2019-01-02T15:18:58			SharkBase	SharkBase	HumanObservation	434					1	individuals			present										2015-04-28 23:04:00															-18.458	178.092	100	0.0009	POINT (178.09250 -18.45796)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
435	2019-01-02T15:18:58			SharkBase	SharkBase	HumanObservation	435					1	individuals			present										2015-05-09 23:05:00															-18.4332	178.09399	100	0.0009	POINT (178.09404 -18.43320)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
436	2019-01-02T15:18:59			SharkBase	SharkBase	HumanObservation	436					1	individuals			present										2015-05-09 23:05:00															-18.4412	178.11099	100	0.0009	POINT (178.11129 -18.44116)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
437	2019-01-02T15:18:59			SharkBase	SharkBase	HumanObservation	437					1	individuals			present										2015-05-09 23:05:00															-18.3445	177.99899	100	0.0009	POINT (177.99907 -18.34451)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
438	2019-01-02T15:18:59			SharkBase	SharkBase	HumanObservation	438					1	individuals			present										2015-05-09 23:05:00															-18.3438	178	100	0.0009	POINT (177.99963 -18.34377)							urn:lsid:marinespecies.org:taxname:105795		Carcharhinus melanopterus	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
439	2019-01-02T15:18:59			SharkBase	SharkBase	HumanObservation	439					1	individuals			present										2015-05-09 23:05:00															-18.3252	178.028	100	0.0009	POINT (178.02808 -18.32524)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
442	2019-01-02T15:18:59			SharkBase	SharkBase	HumanObservation	442					1	individuals			present										2015-05-16 23:05:00															-18.2999	178.021	100	0.0009	POINT (178.02092 -18.29986)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
44	2019-01-02T15:18:59			SharkBase	SharkBase	HumanObservation	44					1	individuals			present										2015-02-25 00:02:00															-8.35993	116.029	100	0.0009	POINT (116.02865 -8.35993)							urn:lsid:marinespecies.org:taxname:1382142		Neotrygon australiae	Animalia	Chordata		Dasyatidae	Neotrygon				species		
440	2019-01-02T15:18:59			SharkBase	SharkBase	HumanObservation	440					1	individuals			present										2015-05-12 23:05:00															-18.4334	178.136	100	0.0009	POINT (178.13610 -18.43337)							urn:lsid:marinespecies.org:taxname:220032		Stegostoma fasciatum	Animalia	Chordata		Stegostomatidae	Stegostoma				species		
441	2019-01-02T15:18:59			SharkBase	SharkBase	HumanObservation	441					1	individuals			present										2015-05-12 23:05:00															-18.434	178.133	100	0.0009	POINT (178.13335 -18.43402)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
443	08/AUG/22			SharkBase	SharkBase	HumanObservation	443					1	individuals			present										2015-05-16 23:05:00															-18.2996	178.01801	100	0.0009	POINT (178.01809 -18.29959)							urn:lsid:marinespecies.org:taxname:105792		Carcharhinus leucas	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
444	08/AUG/22			SharkBase	SharkBase	HumanObservation	444					1	individuals			present										2015-05-16 23:05:00															-18.2954	178.043	100	0.0009	POINT (178.04302 -18.29543)							urn:lsid:marinespecies.org:taxname:105792		Carcharhinus leucas	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
445	2019-01-02T15:19:00			SharkBase	SharkBase	HumanObservation	445					1	individuals			present										2015-05-16 23:05:00															-18.2954	178.043	100	0.0009	POINT (178.04302 -18.29543)							urn:lsid:marinespecies.org:taxname:217337		Carcharhinus amblyrhynchos	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species	(Bleeker, 1856)	Grey Reef Shark
446	2019-01-02T15:19:00			SharkBase	SharkBase	HumanObservation	446					1	individuals			present										2015-05-16 23:05:00															-18.2954	178.043	100	0.0009	POINT (178.04302 -18.29543)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
447	2019-01-02T15:19:00			SharkBase	SharkBase	HumanObservation	447					1	individuals			present										2015-05-16 23:05:00															-18.2954	178.043	100	0.0009	POINT (178.04302 -18.29543)							urn:lsid:marinespecies.org:taxname:217352		Carcharhinus albimarginatus	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
448	2019-01-02T15:19:00			SharkBase	SharkBase	HumanObservation	448					1	individuals			present										2015-05-19 23:05:00															-18.3437	178	100	0.0009	POINT (177.99963 -18.34369)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
796	2019-01-02T15:19:31			SharkBase	SharkBase	HumanObservation	796					1	individuals			present										2012-09-26 23:09:00															-27.521	32.6903	100	0.0009	POINT (32.69030 -27.52100)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
797	2019-01-02T15:19:31			SharkBase	SharkBase	HumanObservation	797					1	individuals			present										2012-09-24 23:09:00															-27.5259	32.6854	100	0.0009	POINT (32.68540 -27.52590)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
798	2019-01-02T15:19:32			SharkBase	SharkBase	HumanObservation	798					1	individuals			present										2012-09-23 23:09:00															-27.521	32.6903	100	0.0009	POINT (32.69030 -27.52100)							urn:lsid:marinespecies.org:taxname:217422		Taeniura lymma	Animalia	Chordata		Dasyatidae	Taeniura				species		
8	2019-01-02T15:19:32			SharkBase	SharkBase	HumanObservation	8					1	individuals			present										2010-12-24 00:12:00									Australia	Western Australia					-32.1303	115.753	100	0.0009	POINT (115.75341 -32.13027)							urn:lsid:marinespecies.org:taxname:276699		Heterodontus portusjacksoni	Animalia	Chordata		Heterodontidae	Heterodontus				Species		
81	2019-01-02T15:19:32			SharkBase	SharkBase	HumanObservation	81					1	individuals			present										2015-04-03 00:04:00									Australia	New South Wales					-28.6117	153.62801	100	0.0009	POINT (153.62850 -28.61170)							urn:lsid:marinespecies.org:taxname:220032		Stegostoma fasciatum	Animalia	Chordata		Stegostomatidae	Stegostoma				species		
803	2019-01-02T15:19:32			SharkBase	SharkBase	HumanObservation	803					1	individuals			present										2011-10-11 00:10:00									Australia	Western Australia					-25.6044	113.585	100	0.0009	POINT (113.58516 -25.60443)							urn:lsid:marinespecies.org:taxname:105799		Galeocerdo cuvier	Animalia	Chordata		Carcharhinidae	Galeocerdo				Species	(Péron & Lesueur, 1822)	Tiger Shark
804	2019-01-02T15:19:32			SharkBase	SharkBase	HumanObservation	804					1	individuals			present										2015-04-05 23:04:00									Australia	Western Australia					-25.9783	113.216	100	0.0009	POINT (113.21619 -25.97833)							urn:lsid:marinespecies.org:taxname:105799		Galeocerdo cuvier	Animalia	Chordata		Carcharhinidae	Galeocerdo				Species	(Péron & Lesueur, 1822)	Tiger Shark
806	2019-01-02T15:19:32			SharkBase	SharkBase	HumanObservation	806					1	individuals			present																			Australia	Western Australia					-21.7	114.9	100	0.0009	POINT (114.90000 -21.70000)							urn:lsid:marinespecies.org:taxname:217375		Pristis zijsron	Animalia	Chordata		Pristidae	Pristis				Species		
82	2019-01-02T15:19:32			SharkBase	SharkBase	HumanObservation	82					1	individuals			present										2015-03-31 00:03:00									Australia	New South Wales					-28.6117	153.629	100	0.0009	POINT (153.62861 -28.61167)							urn:lsid:marinespecies.org:taxname:205777		Aetomylaeus	Animalia	Chordata		Myliobatidae	Aetomylaeus				genus		
83	2019-01-02T15:19:32			SharkBase	SharkBase	HumanObservation	83					1	individuals			present										2015-04-03 00:04:00									Australia	New South Wales					-28.6117	153.629	100	0.0009	POINT (153.62861 -28.61167)							urn:lsid:marinespecies.org:taxname:298794		Manta alfredi	Animalia	Chordata		Mobulidae	Manta				Species		
84	2019-01-02T15:19:32			SharkBase	SharkBase	HumanObservation	84					1	individuals			present										2015-04-03 00:04:00									Australia	New South Wales					-28.6117	153.629	100	0.0009	POINT (153.62861 -28.61167)							urn:lsid:marinespecies.org:taxname:1382142		Neotrygon australiae	Animalia	Chordata		Dasyatidae	Neotrygon				species		
85	2019-01-02T15:19:32			SharkBase	SharkBase	HumanObservation	85					1	individuals			present										2015-04-03 00:04:00									Australia	New South Wales					-28.6117	153.629	100	0.0009	POINT (153.62861 -28.61167)							urn:lsid:marinespecies.org:taxname:105769		Rhinobatos	Animalia	Chordata		Rhinobatidae	Rhinobatos				genus		
86	2019-01-02T15:19:32			SharkBase	SharkBase	HumanObservation	86					1	individuals			present										2015-04-05 00:04:00									Australia	New South Wales					-28.6117	153.629	100	0.0009	POINT (153.62861 -28.61167)							urn:lsid:marinespecies.org:taxname:220032		Stegostoma fasciatum	Animalia	Chordata		Stegostomatidae	Stegostoma				species		
87	2019-01-02T15:19:33			SharkBase	SharkBase	HumanObservation	87					1	individuals			present										2015-04-05 00:04:00									Australia	New South Wales					-28.6117	153.629	100	0.0009	POINT (153.62861 -28.61167)							urn:lsid:marinespecies.org:taxname:205777		Aetomylaeus	Animalia	Chordata		Myliobatidae	Aetomylaeus				genus		
88	2019-01-02T15:19:33			SharkBase	SharkBase	HumanObservation	88					1	individuals			present										2015-04-05 00:04:00									Australia	New South Wales					-28.6117	153.629	100	0.0009	POINT (153.62861 -28.61167)							urn:lsid:marinespecies.org:taxname:1382142		Neotrygon australiae	Animalia	Chordata		Dasyatidae	Neotrygon				species		
89	2019-01-02T15:19:33			SharkBase	SharkBase	HumanObservation	89					1	individuals			present										2015-03-15 00:03:00															19.3167	-110.817	100	0.0009	POINT (-110.81667 19.31667)							urn:lsid:marinespecies.org:taxname:105857		Manta birostris	Animalia	Chordata		Mobulidae	Manta				species		
90	2019-01-02T15:19:33			SharkBase	SharkBase	HumanObservation	90					1	individuals			present										2015-03-16 00:03:00									Mexico						19.2972	-110.809	100	0.0009	POINT (-110.80917 19.29722)							urn:lsid:marinespecies.org:taxname:105789		Carcharhinus falciformis	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
91	2019-01-02T15:19:33			SharkBase	SharkBase	HumanObservation	91					1	individuals			present										2015-03-12 00:03:00									Mexico						19.2974	-110.807	100	0.0009	POINT (-110.80710 19.29740)							urn:lsid:marinespecies.org:taxname:105799		Galeocerdo cuvier	Animalia	Chordata		Carcharhinidae	Galeocerdo				Species	(Péron & Lesueur, 1822)	Tiger Shark
92	2019-01-02T15:19:33			SharkBase	SharkBase	HumanObservation	92					1	individuals			present										2015-01-01 00:01:00															11.3027	124.172	100	0.0009	POINT (124.17180 11.30270)							urn:lsid:marinespecies.org:taxname:220019		Alopias pelagicus	Animalia	Chordata		Alopiidae	Alopias				Species		
93	2019-01-02T15:19:33			SharkBase	SharkBase	HumanObservation	93					1	individuals			present										2015-04-05 00:04:00									Australia	New South Wales					-28.6113	153.62801	100	0.0009	POINT (153.62840 -28.61130)							urn:lsid:marinespecies.org:taxname:278243		Aetobatus ocellatus	Animalia	Chordata		Myliobatidae	Aetobatus						
94	2019-01-02T15:19:33			SharkBase	SharkBase	HumanObservation	94					1	individuals			present										2015-04-01 00:04:00									Australia	New South Wales					-33.8216	151.274	100	0.0009	POINT (151.27402 -33.82158)							urn:lsid:marinespecies.org:taxname:105843		Carcharias taurus	Animalia	Chordata		Odontaspididae	Carcharias				Species		
97	2019-01-02T15:19:33			SharkBase	SharkBase	HumanObservation	97					1	individuals			present										2015-03-19 00:03:00									Saint Helena						-7.94672	-14.3559	100	0.0009	POINT (-14.35592 -7.94672)							urn:lsid:marinespecies.org:taxname:105790		Carcharhinus galapagensis	Animalia	Chordata		Carcharhinidae	Carcharhinus				Species		
449	2019-01-02T15:19:00			SharkBase	SharkBase	HumanObservation	449					1	individuals			present										2015-05-26 23:05:00															-18.4314	178.142	100	0.0009	POINT (178.14245 -18.43141)							urn:lsid:marinespecies.org:taxname:220032		Stegostoma fasciatum	Animalia	Chordata		Stegostomatidae	Stegostoma				species		
45	2019-01-02T15:19:00			SharkBase	SharkBase	HumanObservation	45					1	individuals			present										2015-02-25 00:02:00															-8.35848	116.028	100	0.0009	POINT (116.02779 -8.35848)							urn:lsid:marinespecies.org:taxname:214557		Triaenodon obesus	Animalia	Chordata		Carcharhinidae	Triaenodon				Species		
